price,title
$4.75,Heinz Apple Cider Vineger 946ML
$2.55,Cap Orang Tua Tou Cheong 400G
$3.30,Bake King Top Flour 1KG
$3.70,Bake King Hongkong Flour 1KG
$1.70,Goldplum Chinkiang Vinegar 550ML
$3.50,G/Summit Vinegar 5L
$0.50,Fish Well P/V Shr Potherb Mustard 80G
$0.80,Fish Well Potherb Mustard 150G
$1.65,Bake King Ckn/Meat Flour 200G
$1.65,Bake King Seafood Flour 200G
$2.55,Lai Fu Shanxi Vinegar 420ML
$1.70,OS Artificial Vinegar 640ML
$0.60,Fish Well S.Radish Sweet 80G(SPICY Flav)
$3.60,Hwa Nan Chilli Bamboo Shoots-Yu Sun 340G
$2.25,Prima Plain Flour 1KG
$2.90,Prima Bread Flour 1KG
$1.70,SL Chin Kiang Vinegar 600ML
$1.50,Taihua Vinegar Sauce 640ML
$3.60,Hwanan Chilli Bamboo Shoots-Yun Sun 340G
$2.05,Ji Xiang Ju Crisp Cowpea 228G
$3.30,Prima Cake Flour 1KG
$2.90,Prima Top Flour 1KG
$1.45,Tiger Imitation Vinegar 640ML
$0.80,Loding Salt Bean (2PCSX25G)
$2.65,Sin Guo Shao Xing Beancurd 350G
$2.20,Pillsbury Atta 1KG
$1.50,ABC Tapioca Starch 1KG
$2.25,SL Olive Vegetable 225G
$1.65,V157 Salted Soybean 500G(N)
$2.10,Windmill Potato Starch 350G
$0.65,C/Cook Spicy Ckn Flour 40G
$2.95,Wangzhihe Fermented Bean Curd 340G
$0.65,C/Cook Prawn Flav. Ckn Flour 40G
$1.50,H/Farms Seasoned Flour 200G
$2.30,Ying Peng Pickled Rod Chilli 300G
$1.55,AAA Pickled C/Lettuce 170G
$1.40,Adabi Cucur Ikan Bilis 200G
$1.60,Adabi Fried Chicken Flour 250G
$1.55,AAA Pickled Cucumbers 170G
$1.40,AAA Olive Veg W/Mushroom 170G
$1.30,Adabi Goreng Pisang 250G
$1.60,Bakers Choice Wheat Flour 1KG
$1.90,AAA S/Bean Paste W Chilli 250G
$1.55,AAA Hot B/Bean Paste 180G
$2.15,Blue Key Self Raising Flour 1KG
$1.00,Bowl Brand Tapioca Starch 500G
$0.75,AAA Pickled Mustard W/Cili 145G
$1.55,Olive Vegetables 180G
$1.85,Capsauh Wheat Flour 1KG
$1.80,Flying Man S/Potato Flour 500G
$2.85,Sgc Olive Vegetable 450G
$3.15,Pengsheng Olive Vegetable 450G
$0.95,Fls Sichuan Beancurd W/Chili 130G
$1.15,Meihua Beancurd C&Sesame Oil 130G
$1.25,Red Beancurd 250G
$1.40,Pearl River Beancurd PRE.350G
$1.10,Shang Biau Sichuan B/Curd Chilli 130G
$1.75,Tiger Salted B/Soya Beans 370G
$6.45,Bagus Taucu 3KG
$7.00,Gana Kimchi 500G
$2.60,Gana Radish Kimchi 200G
$1.95,Zhenzhou Inst.Preserved Vege Spicy 160G
$1.95,Zhenzhou Inst.Preserved Vege Ori 160G
$2.95,Jinsiyan Preserved Olive(Jpn FLA)180G
$0.95,Pagoda Pickled Lettuce 170G
$1.45,Yulei Gong Cai 250G
$0.40,Yuquan Pre Veg 70G
$4.50,Jiang Ji Beancurd Spicy Bean 370G
$0.40,Yuquan Pre Veg W/Chilli 70G
$0.50,Pickled Veg W/Bamboo Shoot 80G
$0.25,H/Family Fine Salt 250G
$0.40,H/Family Fine Salt 500G
$0.35,Bowl Brand Salt 250G
$0.50,Bowl Brand Salt 500G
$1.40,Bowl Brand Salt 3KG
$1.45,Bowl Brand Coarse Salt 3KG
$2.95,Pagoda Low Sodium Salt 350G
$0.45,Pagoda Sea Salt 500G
$0.45,Pagoda Super Salt 500G
$0.50,Pagoda Fine Salt 500G
$0.80,Pagoda Fine Salt 1KG
$1.40,Pagoda Fine Salt 3KG
$3.80,Pan Salt 215G
$1.00,Crab Brand Barbecue Salt 60G
$2.50,Chang Korean Sea Salt 300G
$2.95,Pagoda Pure Cooking Sea Salt 1KG
$1.35,H/Family Fine Sugar 1KG
$2.55,H/Family Fine Sugar 2KG
$5.95,S23 Fine Sugar 5KG(N)
$1.35,H/Family Coarse Sugar 1KG
$2.55,H/Family Coarse Sugar 2KG
$1.95,Pure Raw Sugar 500G(N)
$1.25,S6 Black Jaggery Sugar 300G (N)
$3.10,S21 Black Jaggery Sugar 1KG (N)
$2.10,S2 Melon Chop 300G(N)
$1.35,S1 Red Jaggery Sugar 300G (N)
$3.20,S22 Red Jaggery Sugar 1KG (N)
$1.30,S5 Rock Sugar 400G(N)
$2.75,S12 Rock Sugar 1KG (N)
$1.70,S13 Winter Melon 200G(N)
$5.80,S20 Winter Melon 1KG(N)
$4.20,Diet Care Fructose F/Sugar 500G
$1.50,House Jaggery Balls 500G
$2.80,Kafera Raw Cane Sugar 500G
$5.25,Kafera Raw Cane Sugar 1KG
$2.45,SIS White Sugar Sticks 100X5G
$3.20,SIS Raw Sugar Sticks 100X3.5G
$3.05,SIS Fine Brown Sugar 800G
$1.75,SIS Icing Powder 500G
$3.70,SIS Raw Sugar 800G
$3.95,Wohhup Sweet&Sour Sauce 350G
$4.25,House Vernmont Curry Mild 125G
$4.20,S&B Golden Curry Mild 100G
$2.60,House Brand Chicken Biryani Masala 300G
$4.15,S&B Golden Curry Med.Hot 100G
$4.20,S&B Golden Curry Hot 100G
$2.60,House Brand Fish Biryani Masala 300G
$2.20,Kenbo V.Special Nyonya Laksa Paste 120G
$2.20,Kenbo Veg Inst Nyonya Curry Paste 120G
$2.00,Ajinomoto Tumix Anchovy Stock 120G+20%
$2.60,House Brand Mutton Biryani Masala 300G
$2.60,House Brand Vegetable Biryani MASALA300G
$2.20,Kenbo Hainanese Vege G Rice Mix 80G
$2.20,Kenbo Veg Special Nasi Briyani Mix 80G
$2.00,Ajinomoto Tumix Chicken Stock Pouch 120G
$2.90,A-Plus Meat Soup Powder 60G
$2.60,House Butter Chicken Masala 300G
$2.50,Ayam Rendang Paste 185G
$2.50,Ayam Laksa Paste 185G
$2.55,Baijia Chongqing Hot Pot 200G
$2.55,Baijia Spicy Little Hot Pot 200G
$2.60,House Chicken Curry Masala 300G
$2.60,House Fish Curry Masala 300G
$3.95,Wohhup Tom Yum Paste 230G
$3.70,Wohhup Sambal Ikan Bilis 220G
$0.60,Bermutu Kentucky Flour 200G
$4.50,Jingu Jing Mushroom Seasoning 4GX20S
$2.60,House Mutton Curry Masala 300G
$1.45,House Coriander Powder 250G
$2.80,SL Chilli Crab Sauce 230G
$2.80,SL Chilli Seafood Sauce 230G
$2.10,Kawa Granulated Mushroom Bouillon 80G
$4.60,Laopai Tomato Hotpot Ingredients 200G
$1.05,House Coriander Powder 125G
$1.35,House Cumin Seed Powder 125G
$0.55,Black Pepper Powder 5G(N)
$1.60,SL Stew Meat Sauce 260G
$2.70,SL Spicy & Sour Sotong Sauce 300G
$10.75,Maggi Stock Pekat Ayam 1.2KG
$11.00,Maggi Vegetarian Stock 1.2KG
$2.55,House Cumin Seed Powder 250G
$2.15,House Biriyani Masala 125G
$0.60,Black Pepper Seed 5G(N)
$0.65,White Pepper Powder 5G(N)
$4.95,SL Singapore Satay Sauce 380G
$1.45,SL Singapore Laksa Sauce 120G
$1.55,Pagoda Ve-Tsin 350G
$1.20,House Fennel Seed Powder 125G
$1.10,House Rasam Powder 125G
$0.65,White Pepper Seed 5G(N)
$1.95,S/River Mushroom Soy 750G
$4.35,Pulau Pinang Shrimp Paste 1KG
$13.90,Poloku Mushroom Seasoning 500G
$1.95,Sanwu Huo Guo Di Liao (Ckn Flavour) 150G
$1.35,House Soup Masala 125G
$1.00,House Fish Curry Powder 125G
$0.65,Cloves 5G(N)
$0.50,Coriander Powder 5G(N)
$1.15,Pangzi Soybean Paste 150G
$1.75,Kuah Rojak(Rojak Paste) 250G
$1.30,Sunflower Sour Plum Powder 80G
$3.80,Tamanoi Sushi No Ko 75G
$0.95,House Meat/Ckn Curry Powder 125G
$1.55,House Meat/Ckn Curry Powder 250G
$0.50,Coriander Seeds 5G(N)
$0.50,Cummin Seed 5G(N)
$2.60,Hollyfarms Tomyum Paste 227G
$1.60,Maggi Sweet&Sour Fish 55G
$9.30,Tulip Brand Ve-Tsin Crystal 2KG
$5.50,House Meat/Ckn Curry Powder 1KG
$1.20,House Kuruma Masala 125G
$0.50,Fennel Seed 5G(N)
$0.50,Fenugreek Seed 5G(N)
$4.50,Wongs W'JIADU Spicy B/Pot Condiment 200G
$2.30,Sempio Topokki Sauce Spicy&Sweet 150G
$9.95,Tulip Brand Ve-Tsin Powder 2KG
$1.95,Wang Shou Yi Barbecue Seasoning 35G
$1.25,House Turmeric Powder 125G
$0.55,Five Spices Powder 5G(N)
$0.50,Mustard Seed 5G(N)
$2.50,Ayam Nyonya Curry Paste 185G
$2.20,Uglobe Suki Sauce W Oil&Seed 360G
$1.95,Wang Shou Yi Stewed Seasoning 24G
$1.95,Wang Shou Yi Stewing Seasoning 20G
$2.00,House Turmeric Powder 250G
$3.80,House Turmeric Powder 500G
$0.65,Red Pepper Seed 5G(N)
$1.40,Cong Ban Lv Bean Paste 180G
$1.40,Cong Ban Lv Sweet Bean Paste 180G
$3.95,Zhoujunji Hot Spicy Seasoning 200G
$3.95,Woh Hup Concentrated Stock I/Bilis 275G
$1.35,House Bhajji Mix 250G
$1.85,House Payasam Mix 300G
$0.55,Star Aniseeds(Ba Jiao) 5G (N)
$0.60,Tumis Daging 5G (N)
$3.50,Cong Ban Lv Lyx Soybean Paste 300G
$2.90,Cong Ban Lv Soybean Paste 400G
$2.35,Kraft Knox Gelatine 28G
$3.95,Wohhup Concentrated Stock Chicken 265G
$3.95,Wohhup Concentrated Stock Mushroom 265G
$2.20,House Kesari Mix 450G
$2.50,House Iddly Mix 450G
$0.55,Tumis Ikan 5G(N)
$1.95,Black Pepper Powder 35GM (N)
$2.50,J/Cheng BB Paste W Chilli Sauce F/G 454G
$2.90,Santapai Sauce For Dan Dan Noodle 240G
$1.50,C21 Sultana 150G(N)
$3.00,C15 Colorato 60G(N)
$4.50,Wohhup Concentrated Stock Scallop 265G
$1.75,Jingu Jing Vegetable Stock Cubes 66G
$2.00,House Uppuma Mix 450G
$1.50,House Gram Dhall Flour 500G
$1.70,Black Pepper Seed 30G(N)
$2.05,White Pepper Powder 35G
$2.90,Santapai Misc Sauce Nood Seasoning 240G
$5.80,Mae Ploy Red Curry Paste(Tub) 400G
$1.50,Ship Yellow 258 1/2OZ
$1.50,Ship Oren 284 1/2OZ
$1.75,Jingujing M'ROOM Seaweed Stock Cubes 66G
$1.60,Knorr Hao Chi All In One 100G
$1.00,House Chilli Powder 125G
$1.40,House Chilli Powder 250G
$1.65,Cloves 20G(N)
$1.10,Coriander Powder 30G(N)
$5.80,Mae Ploy Green Curry Paste(Tub) 400G
$1.70,Ship Apple Green 567 1/2OZ
$3.35,Knorr Hao Chi All In One 300G
$1.75,Knorr Cubes Ikan Bilis 60G
$1.55,House Fish Curry Powder 250G
$5.50,House Fish Curry Powder 1KG
$1.00,Coriander Seed 20G(N)
$1.15,Cummin Powder 30G(N)
$1.50,Mae Ploy Red Curry Paste 50G
$1.50,Mae Ploy Green Curry Paste 50G
$2.05,Ship Rose Pink 265 1/2OZ
$2.90,Ship Yellow 258 2OZ
$1.75,Knorr Cubes Fish 60G
$1.75,Knorr Cubes Chicken 60G
$2.00,House Brand Sour Curry Powder 250G
$3.85,House Biriyani Masala 250G
$1.15,Cummin Seed 25G(N)
$1.00,Fennel Seed 20G(N)
$2.90,Ship Oren 284 2OZ
$2.90,Ship Red 279 2OZ
$1.75,Knorr Cubes Veg 60G
$1.75,Knorr Cubes Beef 60G
$1.55,House Sambar Masala 250G
$2.40,House Brand Tamarind 500G
$1.00,Fennel Powder 30G(N)
$1.15,Five Spices Powder 20G(N)
$3.15,BAKER'S Choc Semi Sweet 113G
$2.55,Bake King Lye Water 200G
$1.90,Knorr Cubes No Msg Chicken 60G
$0.75,House Spice Mix Fish 100G
$1.40,House Spices Mix Meat 70G
$1.45,Green Cardemom 20G(N)
$1.10,Mustard Seed 40G(N)
$5.50,REESE'S Peanut Butter Chips 283G
$5.80,Annes Secret Recipe Chocolate Fudge 300G
$1.75,Knorr Cubes Tom Yam 60G
$2.90,Knorr Cubes Ikan Bilis 120G
$1.50,Red Pepper Seed 20G(N)
$1.25,Slice Shangdong Chilli 30G(N)
$5.80,Annes Secret Recipe Vanilla 470G
$3.40,Knorr Ikan Bilis Pow.(no MSG)120G
$2.90,Knorr Cubes Chicken 120G
$1.20,Turmeric Powder 40G(N)
$5.80,Annes Secret Recipe Strawberry 437G
$5.80,Annes Secret Recipe Green Tea 372G
$3.50,Black Pepper Powder (COARSE)70G(N)
$3.75,White Pepper Powder 80G (N)
$1.10,Bake King Egg Yellow Colour 26ML
$1.35,Bake King Vanilla Essence 26ML
$3.50,White Pepper Seed 80G(N)
$3.60,H/Family Cajun Spice 42G
$2.30,Bake King Pandan Paste 30G
$1.10,Bake King Apple Green 26ML
$3.60,H/Family Mixed Herbs Whole 15G
$2.95,H/Family Oregano Leaves 7G
$1.10,Bake King Cochineal Red 26ML
$2.35,Bake King Butter Oil 26ML
$2.60,H/Family Parsley Flake 7G
$1.40,V25 Asam Slice 50G(N)
$3.00,Bake King Cream Of Tartar 80G
$1.80,Bake King Instant Yeast 50G
$2.55,Bake King Gelatine 60G
$2.25,Bake King D/Action B/Powder 70G
$1.35,Bake King Baking Powder 70G
$1.15,Bake King Bicarbonate Soda 100G
$3.70,Baking Help Cooking Choc 500G
$3.10,Baking Help White Cooking Choc 500G
$6.95,Tulip Choc Coating 1KG
$0.85,Pagoda Corn Flour 400G
$3.30,Prima Cake Flour 1KG
$2.25,Prima Plain Flour 1KG
$2.90,Prima Top Flour 1KG
$2.90,Prima Bread Flour 1KG
$1.80,Aroma Pandan Paste 60ML
$3.95,C105 Vanillin Powder 40G(N)
$3.20,H/Family Chocolate Chips 300G(N)
$2.75,Bachun Oyster Sauce 430ML
$2.75,Bachun Mushrom Veg Oyster/S 430ML
$5.70,LKK Panda Oyster Sauce 907G
$3.70,LKK Golden Veg Oyster M'ROOM Sauce 510G
$1.65,Sin Guo Deluxe Oyster Sauce 250G
$2.50,Sin Guo Deluxe Oyster Sauce 500G
$1.25,Heinz Golden Mark Oyster Sauce 500G
$2.90,LKK Panda Oyster Sauce 510G
$2.20,LKK Veg.Oyster Flavour Sauce 510G
$7.25,LKK Premium Oyster Sauce 510G
$6.45,LKK Oyster Sauce Scallop 510G
$5.50,LKK Abalone Sauce 535G
$5.95,LKK Premium Oyster Sauce 510G+RECIPE
$3.45,LKK Panda Oyster Sauce 770G
$2.75,LKK Veg Oyster Sauce 770G
$3.10,Maggi Hcs Pre.Oyster Sauce 500G
$3.95,Wohhup Abalone Sauce 280G
$7.00,Wohhup Oyster Sauce 500G+CHICKEN Stock
$3.50,Wohhup Oyster Sauce Extra 500G+280G
$3.50,Wohhup Oyster Sauce Extra Flavour 500G
$2.95,Wohhup Oyster Sauce(B) 500G
$3.25,Wohhup Veg Oyster Sauce 500G
$5.10,Wohhup Oyster Sauce(B) 2X500G
$3.00,Xiao He Scallop Sauce 380G
$3.85,Fortune Abalone Sauce 380G
$4.50,New Moon Abalone Sauce 510G
$2.30,Mahsuri Oyster Sauce 510G
$4.20,Yh Abalone Sauce 380G
$5.40,Yh Abalone Scallop 380G
$6.90,Golden Summit Oyster Sauce 5L
$1.50,LKK Soup Base Pork Bone 50G
$1.50,LKK Chicken Soup Base 60G
$1.50,LKK Mos Drunken Chkn Soup Base 60G
$1.50,LKK Mos Black P/Pork Bone Soup Base 60G
$1.50,LKK Black Bean Chicken 50G
$1.50,LKK Lemon Chicken 80G
$1.50,LKK B/Pepper Chicken Sauce 60G
$1.50,LKK Teriyaki Chicken 72G
$1.50,LKK Spicy Garlic Egg-Plant 80G
$1.50,LKK Oriental Pork Chop 80G
$1.50,LKK Tomato Garlic Prawns 70G
$1.50,LKK Ma Po Tofu Sauce 80G
$1.50,LKK Cod Fillet 50G
$1.50,LKK Honey Garlic Spare Rib 70G
$1.50,LKK S&S Pork/Spare Ribs 80G
$2.80,A1 Thai S&Spicy Fish Sauce 180G
$2.10,A1 Instant Curry Paste Meat 230G
$2.10,A1 Instant Curry Paste Seafood 230G
$2.80,A1 Instant Fish Curry Sauce 240G
$2.80,A1 Instant Ckn Curry Sauce 240G
$2.75,TEAN'S Klang Bakuteh Kau 40G
$2.30,TEAN'S Grmet Prawn Noodle Paste 200G
$2.30,TEAN'S Grmet C/Laksa Paste 200G
$3.95,TEAN'S Grmet Hainanese C/Rice Paste 230G
$2.30,TEAN'S Grmt Rendang Dry Curry Paste 200G
$2.30,TEAN'S Grmet Veg Curry Paste 200G
$2.30,TEAN'S Grmet Stir Fry Sauce 200G
$2.30,TEAN'S Grmet Tom Yam Paste 200G
$2.30,TEAN'S Grmet Assam Fish Paste 200G
$2.30,TEAN'S Grmet Ckn Curry Paste 200G
$1.50,E/Pot Green Curry Paste 100G
$1.95,BABA'S Garam Masala Mix 70G
$1.95,BABA'S Briyani Spice 70G
$1.20,BABA'S Cumin Powder 70G
$1.00,BABA'S Fennel Powder 70G
$1.40,BABA'S Soup Mix 125G
$1.10,BABA'S Coriander Powder 125G
$1.40,BABA'S Rasam Powder 125G
$1.40,BABA'S Rendang Mix 125G
$1.50,BABA'S Chilli Powder 125G
$1.40,BABA'S Sambar Curry Powder 125G
$1.35,BABA'S Kurma Curry Powder 125G
$1.40,BABA'S Turmeric C/Powder 125G
$2.50,BABA'S Turmeric Powder 250G
$2.65,BABA'S Chilli Powder 250G
$1.85,BABA'S Fish Curry Powder 250G
$1.85,BABA'S Meat Curry Powder 250G
$1.85,BABA'S H&S Fish Curry Powder 250G
$1.85,BABA'S H&S Meat Curry Powder 250G
$1.35,BABA'S Salted Fish Curry Mix 125G
$1.35,E/Pot Spices For Fried Fish 70G
$1.25,E/Pot Veg Curry Powder 75G
$1.35,E/Pot Chicken Curry Powder 100G
$1.35,E/Pot Fish Curry Powder 100G
$1.85,E/Pot Chicken Curry Powder 250G
$1.35,E/Pot Meat Curry Powder 100G
$2.45,Mak Nyonya Asam Fish 200G
$2.45,Mak Nyonya Rendang 200G
$2.45,Mak Nyonya Tom Yam Sauce 200G
$2.45,Mak Nyonya Portugese S/S Fish Sau 200G
$2.45,Mak Nyonya Fish Curry 200G
$2.45,Mak Nyonya Curry Laksa 200G
$4.25,Mak Nyonya Chicken Rice Sauce 200G
$2.45,Mak Nyonya Ckn Curry 200G
$2.45,Mak Nyonya Veg Curry Sauce 200G
$1.85,T/Bites Roti Prata Plain 325G
$6.95,S/Home Roti Pratha Plain 1.3KG
$3.60,As-Sufi Instant Prata 700G
$6.55,Mazedar FRZ Plain Paratha Eco 30S 2.4KG
$6.75,T/Bites Roti Prata Plain 1950G
$1.95,Chinatown Roti Prata 6S 310G
$7.95,Chinatown Ori. R/Prata 1650G
$5.50,Kawan Roti Chapatti 3X400G
$2.60,Kawan Roti Paratha 400G
$6.80,Kawan Chapatti Bulk Pack 1.2KG
$8.80,Kawan Roti Prata (Bulk Pack) 2KG
$6.00,Veg Abalone 170G
$6.80,Kawan Roti Chapatti Oat 30S
$1.75,Mazedar FRZ Whole Wheat Paratha 5S 400G
$3.90,Bollybites N/Lemak Mock Ckn Sambal 380G
$3.90,Bollybites Mock Chicken Briyani 380G
$2.50,Mazedar FRZ Tandoori Naan 5S 425G
$1.75,Mazedar FRZ Plain Paratha 5S 400G
$5.50,Bollybites Mock Fish Curry 470G
$5.50,Bollybites Mock Mutton Masala 450G
$5.50,Bollybites Mock Butter Chicken 450G
$4.00,Liang Yi Veg Mutton Chunk 400G
$4.30,Liang Yi Veg Kidney 400G
$4.00,Liang Yi Veg Pomfret 400G
$4.80,Liang Yi Meat W Mock Liver 480G
$2.99,Everbest Vegetarian Roasted Chicken 250G
$2.99,Everbest Vegetarian Ku Loh Meat 250G
$5.00,Everbest Veg.Vnm Spring ROLL(10PC)330G
$4.75,Everbest Veg.Yuba Maki ROLL(5PCS)300G
$2.99,Everbest Veg.Soy Tofu 400G
$3.70,Su Xian Zi Veg Stewed Mutton 250G
$2.80,Su Xian Zi Xiang Cui Pian 250G
$2.90,Su Xian Zi Veg Prawn Roll 260G
$4.30,Su Xian Zi Veg Prawn 300G
$3.30,Su Xian Zi Veg Chaigor 400G
$4.40,Su Xian Zi Veg Fragrant Ckn 500G
$3.60,S/Home Ckn&Prawn Shaomei 200G
$2.20,JJW Veg Char Siew 180G
$4.50,T/Bites Potato Samosa 400G
$1.95,Fortune Mini Yutiao 160G
$1.55,Mini Mantou Plain 250G
$1.40,Dodo Fried Fish Roll 180G
$0.90,JJW Round Puff Tofu 75G
$1.35,T/Bites M/Bun Pumpkin 6X30G
$1.35,T/Bites M/Bun Red Bean 6X30G
$1.80,Dodo Otah Fish Cake 200G
$1.80,Dodo Cheese Tofu Fish Cake 200G
$1.00,JJW Edges Puff Tofu 130G
$1.00,JJW Tofu Goreng 160G
$1.35,T/Bites M/Bun Pandan Lotus 6X30G
$1.35,T/Bites Mantou Plain 180G
$1.80,Dodo Chilli Fish Ball 200G
$1.80,Dodo Fishball Premium 200G
$1.00,Fortune Egg Tofu W/Omega 3 150G
$1.00,Fortune E/S Silken Egg Tofu 150G
$1.75,T/Bites Pumpkin Mantou 180G
$1.35,T/Bites Lotus Leaf 250G
$2.10,Dodo Fresh Crab Stick 250G
$2.60,Dodo Fishball (L) 500G
$0.95,Fortune Extra Smooth Silken Tofu 300G
$0.95,Fortune Silken Tofu 300G
$1.20,KG Lo Mai Kai 135G
$1.10,Kong Guan Glu Rice 135G
$1.50,T/Bites Yong Tau Fu 10S
$2.70,Dodo Fuzhou Fishball 12S
$0.95,Fortune Chinese Tofu 300G
$0.95,Fortune Chinese Tofu Omega 3 300G
$1.50,Kong Guan Lotus Leaf Rice 135G
$1.50,Kong Guan Fan Choy 240G
$1.20,T/Bites Fresh Fishball 10S(150G)
$0.95,Fortune Silken Tofu Omega 3 300G
$0.95,Fortune Tau Kwa 400G
$3.95,KG Chicken Siew Mai 250G
$2.10,KG Tau Sar Pau 360G
$1.20,T/Bites Fishball Chilli 10S(150G)
$1.10,T/Bites Fish Ngor Hiang 8S (170G)
$0.95,Unicurd Egg Tofu(Tube) 150G
$0.90,Unicurd Silken TOFU(TUBE)250G
$3.40,KG Chicken Pau 360G
$3.40,KG Honey Chicken Pau 360G
$1.30,T/Bites Fried Wanton 200G
$1.10,T/Bites Fish N/Hiang Ball 8S(200G)
$1.85,Sin Guo Chao Shan Fish Sauce 750G
$1.20,Unicurd Pressed Tofu 300G
$0.95,Unicurd Chinese Tofu 300G
$3.50,Kong Guan Chicken Siew Mai 250G
$1.10,T/Bites Saidou Fishcake 5S(210G)
$10.50,Sin Guo Chicken Sauce 1KG
$2.30,SL Sweet Sauce 280G
$0.95,Unicurd Silken Tofu 300G
$3.50,Kong Guan Pork Siew Mai 250G
$2.80,Kong Guan Lian Yong Pau 360G
$1.20,T/Bites White Fishcake 5S(210G)
$1.20,T/Bites Cooked Fishball 240G
$3.20,SL Veg B/Pepper Sauce 300G
$15.50,SL Black Pepper 2KG
$0.95,Unicurd Extra Smooth Silken Tofu 300G
$1.05,Unicurd Omega 3+6 Silken Tofu Plus 300G
$2.90,Kong Guan Char Siew Pau 360G
$2.10,Kong Guan Tau Sar Pau 360G
$2.35,T/Bites Fuzhou Fish Ball 250G
$2.10,Woomtree Wasabi In Tube 43G
$0.99,Unicurd Tau Kwa 400G
$1.55,Unicurd Tau Kwa 600G
$3.30,Kong Guan Ckn Pau Teriyaki 360G
$2.90,Kong Guan Mushroom Veg Pau 360G
$1.10,T/Bites Fish Ngoh Hiang 3S(250G)
$1.10,T/Bites Large Fish Cake 3S(250G)
$3.85,HUNT'S Hickory BBQ Sauce 510G
$3.85,HUNT'S BBQ Honey Hickory Sauce 510G
$0.39,Tasty Bites Egg Tofu 140G
$2.00,T/Bites Braised Tofu 250G
$2.90,Kong Guan Meat Pau 360G
$2.90,Kong Guan Chicken Pau 360G
$1.20,T/Bites Fried V Fishcake 5S(250G)
$1.20,T/Bites F/Round Fishcake 5S(250G)
$3.85,HUNT'S BBQ Original Sauce 510G
$2.80,Mahsuri Chicken Marinade 410ML
$0.95,T/Bites Silken Tofu 300G
$1.10,Lim Kee Loh Mai Kai 170G
$1.50,Lim Kee Char Siew Fan Choy 200G
$1.10,T/Bites Fried Fish Ball 10S(250G)
$2.15,T/Bites Cooked Fishball 450G
$1.50,LKK Mos Korean Marinade 50G
$1.50,LKK Mos Lemongrass Marinade 60G
$0.95,T/Bites Extra Smooth Silken Tofu 300G
$0.95,T/Bites Tau Kwa 2S 400G
$3.50,Lim Kee Mini Steamed Ckn Siew Mai 10X24G
$3.50,Lim Kee Mini Steamed Pork Siewmai 10X24G
$2.15,T/Bites Chilli Cooked Fishball 450G
$1.30,Li Chuan Fish DUMPLING(CHICK)10S 70G
$5.80,Kewpie Hot Spicy Dressing 210ML
$9.80,Kewpie D/Roasted Sesame Dressing 380ML
$2.00,T/Bites Baiye Tofu 250G
$1.20,Hara Fried Tofu Puff 10S
$2.60,Lim Kee Mini Yam Pau 8X35G
$2.60,Lim Kee Mini Coffee Pau 8X35G
$1.30,Li Chuan Fried Wanton 8S 170G
$1.30,Li Chuan Chicken Ngoh Hiang 3S
$5.80,Kewpie D/Roasted Sesame Dressing 210ML
$7.95,Kewpie Wasabi Dressings 380ML
$1.00,Daiwa Square Puff Tofu 110G
$2.15,Meng Chuan Baiye Tofu 250G
$2.60,Lim Kee Mini Pandan Pau 8X35G
$1.20,Li Chuan Crab Meat Ball 10S 160G
$1.50,Li Chuan Yong Tau Foo 10S 160G
$7.95,Kewpie Japanese Soy Dressings 380ML
$6.90,Kewpie Yuzu Dressings 380ML
$0.60,LO Sam Premium Smooth Tofu 300G
$0.55,Lucky Smooth Box Tofu Blue 300G
$2.80,Lim Kee Mini Char Siew Pau 8X35G
$1.45,Hiap Chen Carrot Cake 480G
$1.30,Li Chuan Flat Ngoh Hiang 3S 170G
$1.05,Li Chuan Fish Ngoh HIANG(S)8S 170G
$9.80,Kewpie Grated Onion Dressings 380ML
$9.80,Kewpie Caesar Dressings 380ML
$1.45,Pre-Fried Tau KWA(M)1X4 600G
$1.40,Meng Chuan Tau Kwa 4X150G
$1.85,Hiap Chen Yam Cake 480G
$2.60,Hiap Chen Carrot Cake 960G
$1.30,Li Chuan Chick Ngoh Hiang Ball 8S
$1.75,D/Treasure XO Fish Gravy 220ML
$1.50,Dsh Shrimp Paste 240G
$2.20,Obasan Steamboat Fish Bean Curd 135G
$2.20,Obasan Crispy Bean Curd 176G
$3.70,Hiap Chen Carrot Cake 2KG
$1.50,Li Chuan Fish Paste 200G
$1.20,G/Elephant Thai Fish Sauce 300G
$3.50,HP Original Sauce 255G
$2.00,Dumpling Skin 300G
$2.00,Wanton Skin 300G
$2.05,Li Chuan Mushroom Ball 200G
$1.20,Li Chuan Sai Dou Fishcake 5S 210G
$4.75,Ju Bi Liu Chinese Gingili Paste 300G
$4.65,Best Foods Mayonnaise 470ML
$4.20,Yamasa Sushi Shoyu 200ML
$1.20,Li Chuan F/Round Fish CAKE(L)5S 230G
$4.85,Kikkoman Teriyaki R/Garlic 250ML
$4.65,Kikkoman Teriyaki Original 250ML
$5.80,Shoda Fumi I/Tsuyu Sauce 400G
$3.70,LKK Premium Light Soy Sauce 500ML
$1.20,Lichuan Saidou Pillow FISHCAKE(S)4S 230G
$3.45,LC Thousand Island Dressing 250ML
$3.20,Kf Ottogi Korean BBQ Sauce F/Pork 245G
$2.00,LKK Superior Soy Light 500ML
$3.25,LKK Seafood Soy Sauce 410G
$1.30,Li Chuan Fish Ngoh HIANG(L)3S 240G
